Date,Site,Trap.no,Color,Order,Family,Abundance,Include.in.analyses,Needs.ID,sample.type,ID
9/16/2020,GCL7,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/15/2020,GCL7,14,white,Hymenoptera,Apidae,1,Y,N,pinned,NA
10/15/2020,GCL7,8,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,4,Yelllow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/16/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/22/2020,GCL7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/25/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/25/2020,GCL7,7,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/25/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/27/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/27/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/27/2020,GCL7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/27/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,10,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/8/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,4,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,13,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/16/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/15/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/15/2020,GCL7,1,yellow,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/30/2019,GLC3,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/9/2019,HL2,15,blue,Diptera,Calliphoridae,1,Y,N,vial,508
10/9/2019,HL2,3,blue,Diptera,Calliphoridae,1,Y,N,vial,504
10/9/2019,HL2,6,blue,Hemiptera,Miridae,1,Y,N,vial,505
10/9/2019,HL2,3,blue,Diptera,Muscidae,1,Y,N,vial,504
10/9/2019,HL2,12,blue,Diptera,Sarcophagidae,1,Y,N,vial,507
7/9/2019,HL2,12,blue,Diptera,Sarcophagidae,1,Y,N,vial,453
6/25/2019,HL2,12,blue,Diptera,Sarcophagidae,1,Y,N,vial,443
7/9/2019,HL2,3,blue,Diptera,Sarcophagidae,1,Y,N,vial,451
9/9/2019,HL2,12,blue,Diptera,Syrphidae,1,Y,N,vial,486
10/9/2019,HL2,6,blue,Diptera,Syrphidae,1,Y,N,vial,505
8/26/2019,HL2,9,blue,Diptera,Tachinidae,1,Y,N,vial,476
8/26/2019,HL2,6,blue,Diptera,Tachinidae,1,Y,N,vial,475
10/9/2019,HL2,15,blue,Diptera,Dolichopodidae,2,Y,N,vial,508
9/9/2019,HL2,9,blue,Diptera,Sarcophagidae,2,Y,N,vial,485
7/9/2019,HL2,6,blue,Diptera,Sarcophagidae,2,Y,N,vial,452
10/9/2019,HL2,6,blue,Diptera,Sarcophagidae,2,Y,N,vial,505
10/9/2019,HL2,3,blue,Diptera,Sarcophagidae,2,Y,N,vial,504
10/9/2019,HL2,3,blue,Diptera,Syrphidae,2,Y,N,vial,504
7/9/2019,HL2,3,blue,Diptera,Dolichopodidae,3,Y,N,vial,451
8/26/2019,HL2,6,blue,Diptera,Dolichopodidae,3,Y,N,vial,475
8/26/2019,HL2,9,blue,Diptera,Dolichopodidae,4,Y,N,vial,476
10/9/2019,HL2,15,blue,Diptera,Sarcophagidae,6,Y,N,vial,508
8/26/2019,HL2,9,blue,Diptera,Sarcophagidae,6,Y,N,vial,476
8/26/2019,HL2,6,blue,Diptera,Sarcophagidae,10,Y,N,vial,475
9/25/2019,HL2,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,12
9/25/2019,HL2,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,23
9/25/2019,HL2,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,29
9/25/2019,HL2,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,47
9/25/2019,HL2,9,blue,Diptera,Stratiomyidae,1,Y,N,pinned,88
9/25/2019,HL2,9,blue,Diptera,Sarcophagidae,1,Y,N,pinned,90
7/30/2019,HL2,3,blue,Coleoptera,Chrysomelidae,1,Y,N,pinned,104
7/29/2019,HL2,9,blue,Diptera,Sarcophagidae,1,Y,N,pinned,111
7/29/2019,HL2,9,blue,Diptera,Sarcophagidae,1,Y,N,pinned,112
8/13/2019,HL2,12,blue,Coleoptera,Chrysomelidae,1,Y,N,pinned,181
8/13/2019,HL2,6,blue,Coleoptera,Chrysomelidae,1,Y,N,pinned,182
8/13/2019,HL2,6,blue,Coleoptera,Chrysomelidae,1,Y,N,pinned,183
9/11/2019,HL2,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,254
8/26/2019,HL2,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,262
10/7/2019,HL2,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,282
10/7/2019,HL2,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,286
10/7/2019,HL2,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,287
10/7/2019,HL2,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,290
10/7/2019,HL2,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,291
10/7/2019,HL2,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,293
10/7/2019,HL2,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,294
10/7/2019,HL2,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,301
10/7/2019,HL2,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,309
10/7/2019,HL2,15,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,313
6/25/19?,HL2,6,blue,Hemiptera,Cicadellidae,1,Y,N,pinned,771
10/17/2018,HL2,12,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,866
10/17/2018,HL2,6,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,871
10/17/2018,HL2,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,872
10/17/2018,HL2,9,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,873
10/17/2018,HL2,3,blue,Lepidoptera,Hesperiidae,1,Y,N,pinned,879
10/17/2018,HL2,12,blue,Diptera,Dolichopodidae,1,Y,N,pinned,901
10/17/2018,HL2,12,blue,Diptera,Sarcophagidae,1,Y,N,pinned,903
10/17/2018,HL2,6,blue,Diptera,Sarcophagidae,1,Y,N,pinned,908
10/17/2018,HL2,12,blue,Diptera,Sarcophagidae,1,Y,N,pinned,910
10/17/2018,HL2,3,blue,Diptera,Sarcophagidae,1,Y,N,pinned,931
5/16/2019,HL2,6,blue,Diptera,Dolichopodidae,1,Y,N,pinned,1698
5/16/2019,HL2,6,blue,Coleoptera,Chrysomelidae,1,Y,N,pinned,1790
5/16/2019,HL2,6,blue,Hemiptera,Miridae,1,Y,N,pinned,1801
5/16/2019,HL2,6,blue,Diptera,Syrphidae,1,Y,N,pinned,1802
5/16/2019,HL2,6,blue,Hemiptera,Cicadellidae,1,Y,N,pinned,1818
10/17/2018,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
5/16/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,9,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
6/25/2019,HL2,9,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/9/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/29/2019,HL2,9,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/29/2019,HL2,3,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/29/2019,HL2,12,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
8/12/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,15,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,15,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,15,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,12,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,9,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,3,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,9,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
9/25/2019,HL2,15,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
9/25/2019,HL2,6,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
9/25/2019,HL2,9,blue,Hymenoptera,Apidae,1,Y,N,pinned,NA
10/9/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/9/2019,HL2,6,blue,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/25/2019,HL2,11,white,Diptera,Calliphoridae,1,Y,N,vial,498
7/29/2019,HL2,2,white,Diptera,Calliphoridae,1,Y,N,vial,462
9/11/2019,HL2,5,white,Diptera,Calliphoridae,1,Y,N,vial,490
9/25/2019,HL2,5,white,Diptera,Chloropidae,1,Y,N,vial,497
9/25/2019,HL2,5,white,Coleoptera,Chrysomelidae,1,Y,N,vial,497
9/11/2019,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,vial,489
7/9/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,vial,457
9/9/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,vial,487
9/9/2019,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,vial,488
8/12/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,vial,465
5/29/2019,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,vial,431
6/13/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,vial,436
7/29/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,vial,462
8/26/2019,HL2,14,white,Diptera,Dolichopodidae,1,Y,N,vial,480
9/11/2019,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,vial,490
9/9/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,vial,636
9/9/2019,HL2,2,white,Diptera,Muscidae,1,Y,N,vial,487
8/26/2019,HL2,14,white,Diptera,Muscidae,1,Y,N,vial,480
8/12/2019,HL2,2,white,Diptera,Sarcophagidae,1,Y,N,vial,465
5/16/2019,HL2,11,white,Diptera,Sarcophagidae,1,Y,N,vial,427
5/16/2019,HL2,8,white,Diptera,Sarcophagidae,1,Y,N,vial,426
6/25/2019,HL2,8,white,Diptera,Sarcophagidae,1,Y,N,vial,446
9/25/2019,HL2,5,white,Diptera,Sarcophagidae,1,Y,N,vial,497
9/9/2019,HL2,2,white,Diptera,Sarcophagidae,1,Y,N,vial,636
5/16/2019,HL2,8,white,Diptera,Syrphidae,1,Y,N,vial,426
9/25/2019,HL2,5,white,Diptera,Syrphidae,1,Y,N,vial,497
8/26/2019,HL2,8,white,Diptera,Dolichopodidae,2,Y,N,vial,479
9/11/2019,HL2,14,white,Diptera,Dolichopodidae,2,Y,N,vial,492
9/11/2019,HL2,8,white,Diptera,Dolichopodidae,2,Y,N,vial,491
9/25/2019,HL2,5,white,Diptera,Dolichopodidae,2,Y,N,vial,497
6/13/2019,HL2,5,white,Diptera,Drosophilidae,2,Y,N,vial,437
9/11/2019,HL2,14,white,Diptera,Drosophilidae,2,Y,N,vial,492
9/25/2019,HL2,11,white,Diptera,Sarcophagidae,2,Y,N,vial,498
8/12/2019,HL2,5,white,Diptera,Sarcophagidae,2,Y,N,vial,466
8/12/2019,HL2,11,white,Diptera,Sarcophagidae,2,Y,N,vial,468
5/29/2019,HL2,5,white,Diptera,Sarcophagidae,2,Y,N,vial,431
5/29/2019,HL2,11,white,Diptera,Sarcophagidae,2,Y,N,vial,432
9/11/2019,HL2,8,white,Diptera,Sarcophagidae,2,Y,N,vial,491
9/25/2019,HL2,11,white,Diptera,Syrphidae,2,Y,N,vial,498
5/16/2019,HL2,2,white,Diptera,Syrphidae,2,Y,N,vial,425
7/9/2019,HL2,5,white,Diptera,Dolichopodidae,3,Y,N,vial,455
7/9/2019,HL2,2,white,Diptera,Dolichopodidae,3,Y,N,vial,454
7/9/2019,HL2,11,white,Diptera,Sarcophagidae,3,Y,N,vial,457
8/12/2019,HL2,8,white,Diptera,Sarcophagidae,3,Y,N,vial,467
7/29/2019,HL2,2,white,Diptera,Sarcophagidae,3,Y,N,vial,462
8/26/2019,HL2,5,white,Diptera,Dolichopodidae,4,Y,N,vial,478
8/26/2019,HL2,8,white,Diptera,Sarcophagidae,4,Y,N,vial,479
7/29/2019,HL2,14,white,Diptera,Sarcophagidae,4,Y,N,vial,463
8/26/2019,HL2,2,white,Diptera,Sarcophagidae,4,Y,N,vial,477
9/11/2019,HL2,5,white,Diptera,Sarcophagidae,4,Y,N,vial,490
6/13/2019,HL2,1,white,Diptera,Sarcophagidae,5,Y,N,vial,435
8/26/2019,HL2,2,white,Diptera,Dolichopodidae,6,Y,N,vial,477
6/25/2019,HL2,5,white,Diptera,Sarcophagidae,6,Y,N,vial,445
6/25/2019,HL2,2,white,Diptera,Sarcophagidae,7,Y,N,vial,444
6/13/2019,HL2,5,white,Diptera,Sarcophagidae,7,Y,N,vial,437
6/13/2019,HL2,8,white,Diptera,Sarcophagidae,7,Y,N,vial,438
9/11/2019,HL2,14,white,Diptera,Sarcophagidae,7,Y,N,vial,492
8/26/2019,HL2,5,white,Diptera,Sarcophagidae,7,Y,N,vial,478
8/12/2019,HL2,14,white,Diptera,Sarcophagidae,8,Y,N,vial,469
6/13/2019,HL2,2,white,Diptera,Sarcophagidae,8,Y,N,vial,436
7/9/2019,HL2,8,white,Diptera,Sarcophagidae,8,Y,N,vial,456
8/26/2019,HL2,14,white,Diptera,Sarcophagidae,8,Y,N,vial,480
7/9/2019,HL2,2,white,Diptera,Sarcophagidae,9,Y,N,vial,454
9/25/2019,HL2,11,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,21
9/25/2019,HL2,2,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,22
9/25/2019,HL2,11,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,51
7/29/2019,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,pinned,108
7/29/2019,HL2,5,white,Diptera,Sarcophagidae,1,Y,N,pinned,123
7/29/2019,HL2,5,white,Diptera,Sarcophagidae,1,Y,N,pinned,140
7/9/2019,HL2,8,white,Hymenoptera,Pompilidae,1,Y,N,pinned,232
8/26/2019,HL2,8,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,259
10/7/2019,HL2,5,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,284
10/7/2019,HL2,5,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,288
10/9/2019,HL2,8,white,Hymenoptera,Sphecidae,1,Y,N,pinned,351
10/9/2019,HL2,5,white,Hymenoptera,Crabronidae,1,Y,N,pinned,357
6/25/19?,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,752
6/25/2019?,HL2,8,white,Coleoptera,Mordellidae,1,Y,N,pinned,785
7/9/2019,HL2,8,white,Hemiptera,Cicadellidae,1,Y,N,pinned,803
10/17/2018,HL2,5,white,Diptera,Syrphidae,1,Y,N,pinned,839
10/17/2018,HL2,11,white,Diptera,Syrphidae,1,Y,N,pinned,849
10/17/2018,HL2,11,white,Lepidoptera,Hesperiidae,1,Y,N,pinned,865
10/17/2018,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,895
10/17/2018,HL2,14,white,Diptera,Dolichopodidae,1,Y,N,pinned,896
10/17/2018,HL2,14,white,Diptera,Dolichopodidae,1,Y,N,pinned,897
10/17/2018,HL2,14,white,Diptera,Dolichopodidae,1,Y,N,pinned,898
10/17/2018,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,pinned,899
10/17/2018,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,900
10/17/2018,HL2,11,white,Diptera,Sarcophagidae,1,Y,N,pinned,914
10/17/2018,HL2,11,white,Diptera,Sarcophagidae,1,Y,N,pinned,915
10/17/2018,HL2,5,white,Diptera,Sarcophagidae,1,Y,N,pinned,932
10/17/2018,HL2,5,white,Diptera,Sarcophagidae,1,Y,N,pinned,937
10/17/2018,HL2,11,white,Hemiptera,Cercopidae,1,Y,N,pinned,945
5/16/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,pinned,1688
5/16/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,pinned,1689
5/16/2019,HL2,2,white,Diptera,Dolichopodidae,1,Y,N,pinned,1690
5/16/2019,HL2,8,white,Diptera,Dolichopodidae,1,Y,N,pinned,1707
5/28/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,1719
5/28/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,1720
5/29/2019,HL2,5,white,Diptera,Dolichopodidae,1,Y,N,pinned,1724
5/16/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,1730
5/16/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,1731
5/16/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,1732
5/16/2019,HL2,11,white,Diptera,Dolichopodidae,1,Y,N,pinned,1733
5/16/2019,HL2,2,white,Coleoptera,Chrysomelidae,1,Y,N,pinned,1789
5/28/2019,HL2,11,white,Diptera,Sarcophagidae,1,Y,N,pinned,1811
5/16/2019,HL2,8,white,Diptera,Stratiomyidae,1,Y,N,pinned,1824
10/17/2018,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/17/2018,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
5/16/2019,HL2,11,white,Hymenoptera,Andrenidae,1,Y,N,pinned,NA
5/16/2019,HL2,8,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
5/16/2019,HL2,2,white,Hymenoptera,Megachilidae,1,Y,N,pinned,NA
6/13/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,5,white,Hymenoptera,Apidae,1,Y,N,pinned,NA
6/25/2019,HL2,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/25/2019,HL2,2,white,Hymenoptera,Apidae,1,Y,N,pinned,NA
7/9/2019,HL2,8,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/9/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
7/29/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,8,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,5,white,Hymenoptera,Apidae,1,Y,N,pinned,NA
8/12/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/12/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,8,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
8/26/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,2,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,5,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
9/11/2019,HL2,2,white,Hymenoptera,Apidae,1,Y,N,pinned,NA
10/9/2019,HL2,11,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
10/9/2019,HL2,14,white,Hymenoptera,Halictidae,1,Y,N,pinned,NA
6/13/2019,HL2,7,yellow,Diptera,Calliphoridae,1,Y,N,vial,441
10/9/2019,HL2,4,yellow,Diptera,Calliphoridae,1,Y,N,vial,515
10/9/2019,HL2,13,yellow,Diptera,Chloropidae,1,Y,N,vial,518
10/9/2019,HL2,13,yellow,Hemiptera,Cicadellidae,1,Y,N,vial,518
7/29/2019,HL2,1,yellow,Hemiptera,Cicadellidae,1,Y,N,vial,464
9/11/2019,HL2,10,yellow,Hemiptera,Cicadellidae,1,Y,N,vial,496
8/26/2019,HL2,10,yellow,Hemiptera,Cicadellidae,1,Y,N,vial,483
9/11/2019,HL2,7,yellow,Hymenoptera,Cynipoidea,1,Y,N,vial,495
8/12/2019,HL2,1,yellow,Diptera,Dolichopodidae,1,Y,N,vial,470
6/13/2019,HL2,1,yellow,Diptera,Dolichopodidae,1,Y,N,vial,439
